1971849216	1971849471	2
1971849472	1971849727	16
1971849728	1971849983	12
1971849984	1971850239	14
1971850240	1971850495	20
1971850496	1971850751	22
1971850496	1971850751	797
1971850752	1971851007	21
1971851008	1971851263	23
1971851264	1971851519	25
1971851520	1971851775	24
1971851776	1971852031	32
1971852032	1971852287	11
1971852288	1971852543	13
1971852544	1971852799	15
1971852800	1971853055	17
1971853056	1971853311	18
1971853312	1971853567	19
1971853568	1971853823	27
1971853824	1971854079	31
1971854080	1971854335	28
1971854336	1971854591	29
1971854592	1971854847	30
1971854848	1971855103	4
1971855104	1971855359	20
1971855360	1971855615	16
1971855616	1971855871	20
1971855872	1971856383	21
1971856384	1971856639	17
1971856640	1971856895	16
1971912448	1971912703	1
1971912704	1971978239	7
1972043776	1972109311	23
1972174848	1972240383	21
1972568064	1972633599	8
1975123968	1975189503	14
1981333504	1981334271	20
1981334272	1981340415	390
1981340416	1981340927	20
1981340928	1981341183	187
1981341184	1981341695	2
1981341696	1981342719	20
1981347840	1981348095	27
1981349888	1981382655	8
1981382656	1981385983	5
1981382656	1981385983	370
1981385984	1981390847	8
1981390848	1981415423	5
1981390848	1981415423	370
1981415424	1981419519	2
1981419520	1981423615	1
1981423616	1981477119	2
1981477120	1981677567	1
1981677568	1981743103	12
1984131072	1984135167	1
1984430080	1985085439	6
1985216768	1985217023	13
1985282048	1985347583	1
1985486848	1985544191	9
1985486848	1985544191	262
1985736704	1985740799	12
1986400256	1986401279	5
1986400256	1986401279	370
1986401280	1986401535	1
1986401536	1986404351	5
1986401536	1986404351	370
1986404352	1986406399	20
1987051520	1987267839	189
1987267840	1987268095	23
1987268096	1987295999	189
1987296000	1987296255	23
1987296256	1987309567	189
1987309568	1987309823	23
1987309824	1987346431	189
1987346432	1987645439	23
1987645440	1987645695	189
1987645696	1987723263	23
1987723264	1987727359	189
1987727360	1987728127	23
1987728128	1987739647	189
1987739648	1987767551	23
1987767552	1987767807	189
1987767808	1987801343	23
1987801344	1987801599	189
1987801600	1987813119	23
1987813120	1987837951	189
1987837952	1987924735	23
1987924736	1987928319	189
1987928320	1987969023	23
1987969024	1987985407	2
1987985408	1987985791	19
1987985792	1987985919	187
1987985920	1988019711	19
1988019712	1988034559	2
1988067328	1988075519	20
1988362240	1988624383	2
1989148672	1989181439	1
1989181440	1989181695	20
1989183488	1989183743	1
1989184512	1989184767	1
1989185536	1989192959	1
1989193216	1989193471	1
1989195776	1989196031	1
1989200128	1989200383	1
1989203200	1989203455	1
1989204736	1989204991	1
1989208832	1989209087	1
1989210112	1989210367	1
1989211136	1989211391	1
1989212672	1989212927	1
1989214208	1989222399	1
1989279744	1989284351	11
1989284352	1989292031	1
1989292032	1989296127	16
1989296128	1989345279	1
1989345280	1989361663	390
1989361664	1989365759	20
1989365760	1989369855	187
1989369856	1989378047	20
1989378048	1989378303	15
1989378304	1989384959	11
1989384960	1989385727	15
1989385728	1989385983	7
1989385984	1989394431	8
1989394432	1989394687	15
1989394688	1989394943	7
1989394944	1989409535	15
1989409536	1989409791	187
1989409792	1989410815	15
1991507968	1991770111	28
1991770112	1991835647	21
1991835648	1991901183	390
1991901184	1991966719	1
1991966720	1992097791	21
1992163328	1992294399	21
1992294400	1992300287	20
1992300288	1992300543	390
1992300544	1992303359	20
1992303360	1992303615	1
1992303616	1992327167	20
1992409088	1992425471	189
1992425984	1992426239	3
1992466432	1992485887	1
1992485888	1992486143	17
1992486144	1992491007	1
1992523776	1992552447	22
1992523776	1992552447	797
1992552448	1992556543	21
1992622080	1992674559	23
1992674560	1992675071	189
1992675072	1992687615	23
1992687616	1992818687	1
1992818688	1992851455	20
1992851456	1992884223	187
1992884224	1992949759	390
1992949760	1993015295	8
1993015296	1993040895	10
1993040896	1993054207	8
1993054208	1993080831	10
1993146368	1993146879	1
1993146880	1993211903	28
1993539584	1993547519	23
1993547520	1993547775	189
1993547776	1993605119	23
1993605120	1993670655	15
1993670656	1993713663	30
1993713664	1993713919	13
1993713920	1993736191	30
1994391552	1994784767	1
1994784768	1994817535	7
1994817536	1994829823	5
1994817536	1994829823	370
1994829824	1994831871	1
1994831872	1994833919	5
1994831872	1994833919	370
1994833920	1994838015	1
1994838016	1994850303	5
1994838016	1994850303	370
1995374592	1995440127	19
1995571200	1995636735	2
1995718656	1995774719	9
1995718656	1995774719	262
1995774720	1995774975	10
1995774976	1995784959	9
1995774976	1995784959	262
1995784960	1995804671	390
1995804672	1995833343	20
1995833344	1995964415	1
1995964416	1996488703	19
1996488704	1996619775	24
1996619776	1996627967	1
1996652544	1996685311	20
1996685312	1996701695	15
1996701696	1996707839	21
1996750848	1996816383	189
1996816384	1996881919	23
1996881920	1996892333	189
1996892334	1996892334	23
1996892335	1996905215	189
1996905216	1996905471	23
1996905472	1996914687	189
1996914688	1997012991	23
1997012992	1997062143	21
1997065216	1997065471	10
1997065984	1997067263	19
1997078528	1997113855	19
1997113856	1997119231	31
1997119232	1997144063	19
1997144064	1997176831	1
1997537280	1997602815	20
1997717504	1997723647	1
1997725696	1997733887	2
1997733888	1997735679	390
1997735680	1997776895	20
1997776896	1997777151	390
1997777152	1997799423	20
1997801472	1997801727	5
1997801472	1997801727	370
1997806080	1997864959	5
1997806080	1997864959	370
1997869056	1997876991	18
1997881344	1997996031	5
1997881344	1997996031	370
1998258176	1998290943	14
1998290944	1998299135	20
1998299136	1998323711	14
1998323712	1998454783	1
1998467072	1998471167	2
1998585856	1998847999	390
1998848000	1998857727	18
1998857728	1998857983	19
1998857984	1998913535	18
1998913536	1998962687	2
1998962688	1998979071	12
1998979072	1999021567	20
1999021568	1999021823	390
1999021824	1999044607	20
1999044608	1999110143	19
1999110144	1999110399	20
1999110400	1999130623	1
1999142912	1999144703	20
1999144704	1999144959	13
1999144960	1999175679	20
1999175680	1999241215	22
1999175680	1999241215	797
1999241216	1999249407	20
1999273984	1999276031	20
1999276032	1999278079	1
1999298560	1999306751	1
1999372288	1999437823	19
1999446784	1999447039	390
1999486976	1999487231	189
1999503104	1999503359	189
1999634432	2000158719	9
1999634432	2000158719	262
2000224256	2000355327	1
2000379904	2000388095	20
2000388096	2000420863	187
2000420864	2000486399	29
2000486400	2000551935	8
2000551936	2000617471	25
2000628992	2000629247	2
2001457152	2001461247	1
2001655296	2001655551	11
2001666048	2001731583	18
2001731584	2001797119	1
2001915904	2001919999	20
2001993728	2002255871	4
2002255872	2002518015	5
2002255872	2002518015	370
2002780160	2003304447	18
2003501056	2003566591	1
2003566592	2003697663	8
2003828736	2004353023	8
2004353024	2004484095	20
2004484096	2004615167	187
2004615168	2004700415	20
2004700416	2004700671	390
2004700672	2004706559	20
2004706560	2004706815	187
2004706816	2004942847	20
2004942848	2005139455	390
2005139456	2005401599	20
2005401600	2005499903	187
2005499904	2005598207	20
2005598208	2005663743	187
2005663744	2005991423	20
2005991424	2006008831	187
2006008832	2006009599	390
2006009600	2006016255	187
2006016256	2006021375	20
2006021376	2006024447	187
2006024448	2006027775	20
2006027776	2006029055	187
2006029056	2006034943	20
2006034944	2006041855	187
2006041856	2006043392	20
2006043393	2006043413	187
2006043414	2006043414	20
2006043415	2006054911	187
2006054912	2006122495	20
2006122496	2006141952	187
2006141953	2006184191	20
2006184192	2006188031	187
2006228992	2006231039	2
2006233088	2006237183	20
2006433792	2006450175	20
2007025664	2007027711	20
2007040000	2007105535	1
2007105536	2007564287	16
2007629824	2007695359	18
2008023040	2009071615	16
2009333760	2009399295	16
2009399296	2009464831	5
2009399296	2009464831	370
2011693056	2011791359	1
2011791360	2011824127	187
2011922432	2011938815	2
2012348416	2012413951	17
2012741632	2013003775	5
2012741632	2013003775	370
2013028352	2013030399	20
2013069312	2013134847	5
2013069312	2013134847	370
2013134848	2013200383	1
2013200384	2013206783	5
2013200384	2013206783	370
2013206784	2013207039	1
2013207040	2013210111	5
2013207040	2013210111	370
2013210112	2013210367	1
2013210368	2013213185	5
2013210368	2013213185	370
2013213186	2013213187	1
2013213188	2013216767	5
2013213188	2013216767	370
2013265920	2014314495	5
2013265920	2014314495	370
2014838784	2015100927	2
2015269376	2015269631	24
2015297536	2015338495	20
2015338496	2015339519	187
2015339520	2015352831	20
2015352832	2015353855	390
2015353856	2015363071	20
2015363072	2016149503	14
2016156928	2016159743	17
2016174336	2016181759	11
2016192512	2016192767	14
2016411648	2016477183	1
2017329152	2017394687	18
2017460224	2017522943	11
2017522944	2017525759	1
2017525760	2017562879	5
2017525760	2017562879	370
2017562880	2017574655	14
2017574656	2017574911	18
2017574912	2017575423	13
2017575424	2017575679	15
2017575680	2017589759	14
2017589760	2017590015	20
2017590016	2017590271	14
2017590272	2017591295	19
2017591296	2017656831	8
2017656832	2017689087	16
2017689088	2017689343	6
2017689344	2017689599	16
2017689600	2017722367	14
2017722368	2017984511	31
2017992704	2018000895	1
2018017280	2018050047	1
2018508800	2018574335	187
2018574336	2018776575	20
2018776576	2018776831	390
2018776832	2018836479	20
2018836480	2018902015	390
2018902016	2019033087	20
2019035136	2019037183	390
2019164160	2019295231	2
2019295232	2019311615	14
2019311616	2019319807	187
2019319808	2019327999	14
2019328000	2019360767	1
2019426304	2019430399	189
2019430400	2019432447	23
2019434496	2019442687	189
2019442688	2019459071	23
2019459072	2019475455	4
2019491840	2019540991	27
2019540992	2019557375	31
2021654528	2021656063	16
2021656064	2021656319	30
2021656320	2021686527	16
2021686528	2021686783	12
2021686784	2021703679	16
2021703680	2021720063	11
2021720064	2021785599	2
2021785600	2021804031	15
2021804032	2021806847	189
2021806848	2021811455	23
2021811456	2021818367	189
2021818368	2021851135	15
2021851136	2021916671	8
2021916672	2021955165	1
2021955166	2021955166	21
2021955167	2022178815	1
2022211584	2022227967	2
2022244352	2022264831	2
2022264832	2022267903	390
2022267904	2022277119	2
2022670336	2022678527	20
2024275968	2024341503	15
2025848832	2025897983	16
2025897984	2025914367	27
2025914368	2025930751	12
2025930752	2025947135	13
2025947136	2025979903	7
2025979904	2026045439	17
2026045440	2026110975	11
2026110976	2026176511	20
2026176512	2026209279	390
2026209280	2026298623	20
2026307583	2026307583	20
2026307584	2026373119	12
2026373120	2026504191	8
2026504192	2026569727	18
2026569728	2026635263	15
2026635264	2026700799	2
2026700800	2026766335	31
2026766336	2026831871	15
2026831872	2026962943	6
2026962944	2027094015	13
2028746752	2028747775	14
2029015552	2029015807	17
2030045184	2030047231	20
2030047232	2030051327	12
2030305280	2030372351	1
2030372352	2030374655	2
2030374656	2030375935	1
2030375936	2030376191	3
2030376192	2030436351	1
2030567424	2030632959	390
2030632960	2030960639	20
2030960640	2030962687	390
2030962688	2030969599	20
2030969600	2030969855	390
2030969856	2030972671	20
2030972672	2030972927	390
2030972928	2030979071	20
2030979072	2030993407	187
2030993408	2031023615	20
2031023616	2031024639	187
2031024640	2031024895	390
2031024896	2031026175	20
2031026176	2031081983	187
2031081984	2031091711	20
2031091712	2032009215	5
2031091712	2032009215	370
2032009216	2032074751	6
2032074752	2032140287	21
2032140288	2032271359	390
2032271360	2032402431	187
2032402432	2032402687	20
2032402688	2032407551	187
2032407552	2032408575	5
2032407552	2032408575	370
2032408576	2032409599	390
2032409600	2032412671	5
2032409600	2032412671	370
2032412672	2032413183	25
2032413184	2032418815	5
2032413184	2032418815	370
2032418816	2032422911	25
2032422912	2032423167	14
2032423168	2032431359	25
2032431360	2032435199	15
2032435200	2032437503	25
2032437504	2032447487	14
2032447488	2032447743	13
2032447744	2032450559	14
2032450560	2032451327	24
2032451328	2032452095	187
2032452096	2032452351	20
2032452352	2032458239	187
2032458240	2032458495	20
2032458496	2032459775	187
2032459776	2032460031	20
2032460032	2032464127	187
2032464128	2032465919	20
2032465920	2032484351	187
2032497920	2032498175	187
2032500224	2032500479	390
2032518400	2032518655	21
2032664576	2032669951	20
2032669952	2032673023	5
2032669952	2032673023	370
2032673024	2032680959	8
2032680960	2032705791	5
2032680960	2032705791	370
2032713728	2032716031	8
2032716032	2032716287	18
2032716288	2032717823	8
2032717824	2032719871	5
2032717824	2032719871	370
2032719872	2032721151	12
2032721920	2032722431	18
2032722432	2032726015	8
2032726016	2032762879	14
2032762880	2032787455	12
2032787456	2032787711	11
2032787712	2032788991	14
2032788992	2032789503	11
2032789504	2032791295	18
2032791296	2032791551	11
2032791552	2032791807	18
2032791808	2032792575	14
2032792576	2032793087	18
2032793088	2032795647	14
2032795648	2032926719	5
2032795648	2032926719	370
2033057792	2033074175	12
2033074176	2033090303	31
2033090304	2033090559	27
2033090560	2033090815	19
2033090816	2033094399	12
2033094400	2033106943	19
2033106944	2033107455	12
2033107456	2033107711	19
2033107712	2033117183	12
2033117184	2033119231	14
2033119232	2033122047	13
2033123328	2033188863	1
2033188864	2033192959	23
2033192960	2033193215	189
2033193216	2033193471	23
2033193472	2033193727	189
2033193728	2033193983	23
2033193984	2033196799	189
2033196800	2033197055	23
2033197056	2033198079	189
2033198080	2033198847	23
2033198848	2033199103	189
2033199104	2033211391	23
2033211392	2033212415	189
2033212416	2033212671	23
2033212672	2033212927	189
2033212928	2033213183	23
2033213184	2033217791	189
2033217792	2033218047	23
2033218048	2033218303	189
2033218304	2033218559	23
2033219584	2033221631	23
2033221632	2033225727	189
2033225728	2033226751	23
2033227776	2033254399	189
2033254400	2033255935	4
2033256448	2033257471	4
2033270784	2033287167	189
2033287168	2033293311	25
2033295360	2033303551	25
2033303552	2033305087	24
2033305600	2033315839	24
2033321984	2033324031	20
2033385472	2033389567	20
2033389568	2033390591	390
2033390592	2033392383	20
2033392384	2033393407	390
2033393408	2033397247	20
2033397248	2033397503	187
2033397504	2033407999	20
2033408000	2033409791	390
2033409792	2033417727	20
2033417728	2033418239	1
2033418240	2033422335	25
2033422336	2033423871	29
2033423872	2033424383	15
2033424384	2033425151	25
2033425152	2033425919	15
2033425920	2033426175	29
2033426176	2033427455	1
2033427456	2033434879	25
2033434880	2033435647	1
2033435648	2033451007	19
2033491968	2033500159	1
2033504256	2033508351	1
2033508352	2033516543	12
2033627136	2033629183	20
2033647616	2033649663	12
2033649664	2033650431	2
2033650432	2033655807	15
2033655808	2033660671	2
2033660672	2033660927	11
2033660928	2033661951	20
2033661952	2033663999	11
2033713152	2033844223	7
2033844224	2033876991	22
2033844224	2033876991	797
2033879040	2033881087	20
2033881088	2033885183	1
2033885184	2033887231	20
2033941504	2033941759	27
2033975296	2034237439	18
2034499584	2034499839	13
2034499840	2034500095	189
2034500096	2034500607	4
2034500608	2034502911	189
2034502912	2034503423	4
2034503424	2034518442	189
2034518443	2034518443	23
2034518444	2034518783	189
2034518784	2034519551	23
2034519552	2034520319	189
2034520320	2034520575	23
2034520576	2034521087	189
2034521088	2034531583	23
2034531584	2034531839	189
2034531840	2034532351	23
2034532352	2034565119	15
2034565120	2034647039	9
2034565120	2034647039	262
2034647296	2034649087	1
2034649088	2034651135	8
2034651392	2034651408	1
2034653184	2034663423	5
2034653184	2034663423	370
2034663424	2034696191	8
2034696192	2034698495	19
2034698496	2034698751	14
2034698752	2034701311	19
2034701312	2034701567	14
2034701568	2034711807	19
2034711808	2034728959	14
2034958336	2035023871	19
2035023872	2035154943	2
2035253248	2035269631	1
2035914496	2035914751	4
2036629504	2036637695	6
2036637696	2036637951	28
2036637952	2036657663	1
2036657664	2036662271	6
2036662272	2036678655	20
2036715520	2036719615	1
2042626048	2042633471	12
2042633728	2042636287	12
2042637312	2042638335	2
2042638336	2042641407	12
2042658816	2042661631	15
2042667008	2042691583	14
2042691584	2042717183	7
2042724352	2042733567	3
2042740736	2042748159	5
2042740736	2042748159	370
2042748928	2042757119	5
2042748928	2042757119	370
2042757120	2042871807	1
2042871808	2042888191	5
2042871808	2042888191	370
2042888192	2043150335	1
2043199488	2043201535	20
2043215872	2043225087	20
2043225088	2043225343	390
2043225344	2043225599	187
2043225600	2043225855	20
2043225856	2043226111	187
2043226112	2043227647	20
2043227648	2043228159	390
2043228160	2043239935	20
2043239936	2043240959	390
2043240960	2043241471	20
2043242496	2043244031	14
2043244544	2043245567	189
2043246592	2043247871	187
2043247872	2043248639	14
2043248640	2043249663	2
2043249664	2043250687	390
2043250688	2043254015	20
2043254016	2043256319	187
2043256320	2043265023	20
2043266304	2043271679	390
2043273216	2043273471	187
2043278592	2043279359	390
2043280896	2043281147	20
2043281148	2043281148	21
2043281149	2043281407	20
2043412480	2043674623	14
2044002304	2044033279	16
2044033280	2044033535	8
2044033536	2044067839	16
2044723200	2045771775	11
2046296064	2046374911	11
2046394368	2046406655	16
2046410752	2046423039	16
2046427136	2046440191	16
2046443520	2046451199	16
2046451712	2046492671	16
2046492672	2046505983	13
2046507008	2046517247	13
2046525440	2046558207	16
2046754816	2046765822	13
2046765823	2046765823	5
2046765823	2046765823	370
2046765824	2046820351	13
2046836736	2046853119	5
2046836736	2046853119	370
2046853120	2046855167	20
2046855168	2046855935	390
2046855936	2046857215	20
2046857216	2046860287	390
2046860288	2046861311	20
2046861312	2046861567	390
2046861568	2046863103	20
2046863104	2046863359	390
2046863360	2046868735	20
2046868736	2046869503	390
2046869504	2046870783	20
2046870784	2046871039	390
2046871040	2046871295	187
2046871296	2046872831	20
2046872832	2046873087	390
2046873088	2046873343	20
2046873344	2046873599	390
2046873600	2046874623	20
2046874624	2046875391	390
2046875392	2046879743	20
2046879744	2046881279	187
2046881280	2046884607	20
2046884608	2046885887	390
2047082496	2047344639	16
2047344640	2047352831	2
2047352832	2047353087	390
2047353088	2047362815	20
2047362816	2047363071	390
2047363072	2047365375	20
2047369216	2047385599	15
2047385600	2047389439	2
2047389440	2047410175	15
2047410944	2047411199	1
2047411712	2047415807	29
2047421952	2047422463	29
2047424256	2047424511	2
2047424512	2047424767	12
2047443712	2047458303	20
2047475712	2047508479	9
2047475712	2047508479	262
2047557120	2047557375	390
2047607296	2047607551	11
2047642624	2047642879	9
2047642624	2047642879	262
2047646208	2047672319	9
2047646208	2047672319	262
2047680256	2047680511	21
2047680512	2047686399	19
2047688704	2047705087	15
2047705088	2047705343	14
2047705344	2047709183	13
2047709184	2047729663	21
2047729664	2047735551	19
2047787776	2047788031	189
2047790848	2047791103	12
2047803392	2047803647	2
2047807488	2047811583	21
2047811584	2047840255	9
2047811584	2047840255	262
2047950848	2047967231	15
2049703936	2049769471	17
2049966080	2049966591	18
2049968896	2049978367	19
2049986816	2049990655	20
2049990656	2049995775	390
2049996288	2049996543	11
2049996544	2049998591	19
2049998848	2050017279	12
2050019840	2050029823	19
2050031616	2050047999	1
2050162688	2050179071	20
2050179072	2050187775	19
2050188032	2050191359	2
2050196480	2050201855	19
2050211840	2050212351	22
2050211840	2050212351	797
2051031040	2051058431	10
2051059456	2051059711	20
2051060480	2051060735	18
2051060992	2051077119	10
2051080192	2051083263	7
2051083520	2051142399	10
2051145728	2051342335	8
2051342336	2051375103	9
2051342336	2051375103	262
2051386368	2051386623	9
2051386368	2051386623	262
2051398912	2051399167	9
2051398912	2051399167	262
2051400704	2051403519	9
2051400704	2051403519	262
2051407872	2051538943	1
2051538944	2051604479	28
2051604480	2051670015	4
2051670016	2051801087	5
2051670016	2051801087	370
2051801088	2051866623	7
2051866624	2051932159	27
2051932160	2052063231	17
2052063232	2052194303	16
2052194304	2052259839	18
2052259840	2052298751	13
2052300800	2052305151	13
2052308736	2052308991	13
2052325376	2052390911	2
2052390912	2052456447	12
2052459520	2052459775	18
2052465920	2052480767	12
2052491264	2052587519	12
2052587520	2052718591	11
2052718592	2052849663	14
2052849664	2052905727	13
2052905728	2052961279	15
2052961280	2052993279	14
2052993280	2053242879	11
2053505024	2053509119	1
2053521408	2053525503	1
2054160384	2054168575	1
2054168576	2054197247	17
2054197248	2054200575	16
2054200576	2054225919	17
2054225920	2054291455	1
2054291456	2054365183	17
2054365184	2054373375	1
2054373376	2054422527	17
2055239680	2055241727	20
2055733248	2056068351	9
2055733248	2056068351	262
2056068352	2056068607	10
2056068608	2056257535	9
2056068608	2056257535	262
2056290304	2056323071	2
2056830976	2056847359	1
2057043968	2057306111	10
2059403264	2059665407	11
2059796480	2059798015	187
2059798016	2059798271	20
2059798272	2059800575	187
2059800576	2059802367	20
2059802368	2059804671	187
2059804672	2059805183	22
2059804672	2059805183	797
2059805184	2059806207	14
2059806208	2059807487	12
2059807488	2059807743	14
2059807744	2059812863	12
2059812864	2059817215	4
2059851264	2059851519	14
2059943936	2059960319	1
2060189696	2060281855	18
2060283904	2060292095	18
2060320768	2060386303	17
2060386304	2060419071	19
2060419072	2060443647	17
2061500416	2061543049	12
2061543050	2061543101	13
2061543102	2061566728	12
2061566729	2061566729	31
2061566730	2063073279	12
2063079424	2063081471	20
2063085568	2063089663	9
2063085568	2063089663	262
2063548416	2063550463	20
2063630336	2063646719	2
2063859712	2064646143	17
2066841600	2066850815	20
2066850816	2066853887	390
2066853888	2066855679	20
2066855680	2066855935	390
2066855936	2066856191	20
2066856192	2066856959	390
2066856960	2066857215	20
2066857216	2066857727	390
2066857728	2066860031	20
2066860032	2066869503	390
2066869504	2066870527	20
2066870528	2066870783	390
2066870784	2066873855	20
2066873856	2066874111	390
2066874112	2066874367	20
2066915328	2066923519	20
2067005440	2067267583	17
2067267584	2067278591	8
2067278592	2067278847	11
2067278848	2067279615	8
2067279616	2067280895	11
2067280896	2067281407	8
2067281408	2067281663	11
2067281664	2067283967	8
2067283968	2067284223	19
2067284224	2067300351	8
2067300352	2067326207	5
2067300352	2067326207	370
2067327232	2067330559	15
2067332096	2067332351	5
2067332096	2067332351	370
2067333120	2067365631	11
2067365632	2067365887	18
2067365888	2067367423	3
2067367424	2067367679	25
2067367680	2067373311	3
2067373312	2067373567	9
2067373312	2067373567	262
2067373568	2067376127	3
2067377920	2067382271	25
2067382272	2067387647	390
2067387648	2067387903	20
2067387904	2067465215	390
2067465216	2067466239	187
2067466240	2067468287	390
2067468288	2067474431	20
2067474432	2067476479	390
2067476480	2067479039	20
2067479040	2067480575	390
2067480576	2067480831	13
2067480832	2067529727	390
2067529728	2067545087	25
2067545088	2067558399	19
2067558400	2067595263	25
2067595264	2067629055	390
2067629056	2067641599	14
2067641600	2067664383	390
2067664384	2067664639	10
2067664640	2067726335	390
2067791872	2067802623	390
2067802624	2067803135	187
2067803136	2067804159	390
2067804160	2067808255	20
2067808256	2067810303	390
2067810304	2067811071	187
2067811072	2067817471	390
2067817472	2067818495	20
2067818496	2067819263	390
2067819264	2067819519	20
2067819520	2067824639	390
2067824640	2067860991	20
2067860992	2067861247	390
2067861248	2067888127	20
2067888128	2067888383	187
2067888384	2067908607	20
2067908608	2067912959	187
2067912960	2067922943	20
2067924480	2067924735	22
2067924480	2067924735	797
2067988480	2068054015	21
2068054016	2068185087	19
2068185088	2068186623	23
2068186624	2068186879	189
2068186880	2068218111	23
2068218112	2068228863	189
2068228864	2068235263	23
2068235264	2068235519	189
2068235520	2068295679	23
2068295680	2068299775	189
2068299776	2068300031	11
2068300032	2068304895	189
2068304896	2068305151	23
2068305152	2068310015	189
2068310016	2068310271	23
2068310272	2068310527	189
2068310528	2068310783	23
2068310784	2068316159	189
2068316160	2068381695	11
2068381696	2068447231	6
2068512768	2068523007	15
2068523008	2068542463	6
2068542464	2068542719	15
2068542720	2068547583	6
2068547584	2068548095	15
2068548096	2068569599	6
2068569600	2068569855	15
2068569856	2068578303	6
2068586752	2068587007	8
2068587008	2068587263	9
2068587008	2068587263	262
2068591104	2068591359	10
2068603648	2068604927	9
2068603648	2068604927	262
2068612352	2068612607	9
2068612352	2068612607	262
2068627456	2068774911	9
2068627456	2068774911	262
2068774912	2068840447	21
2068859136	2068873471	31
2068905984	2068971519	28
2068971520	2069037055	14
2069060096	2069060351	10
2069090560	2069090815	10
2069102592	2069168127	19
2069168128	2069233663	18
2069233664	2069364735	25
2069364736	2069368831	187
2069368832	2069379327	20
2069379328	2069380607	187
2069380608	2069413887	20
2069413888	2069430271	390
2069430272	2069433599	20
2069433600	2069433855	187
2069433856	2069440511	20
2069440512	2069442047	187
2069442048	2069463039	20
2069463040	2069468671	187
2069468672	2069468927	20
2069468928	2069471231	187
2069471232	2069471487	20
2069471488	2069473535	187
2069473536	2069473791	20
2069473792	2069479167	187
2069479168	2069479423	390
2069479424	2069481727	187
2069481728	2069481983	20
2069481984	2069495807	187
2069495808	2069692415	8
2069692416	2069757951	16
2069757952	2069823487	29
2069823488	2069856255	22
2069823488	2069856255	797
2069856256	2069876991	8
2069876992	2069877247	31
2069877248	2069889023	8
2069889024	2070020095	12
2070020096	2070052863	16
2070118400	2070159359	1
2070216704	2070257407	17
2070257408	2070257663	12
2070257664	2070282239	17
2070347776	2070380543	1
2070708224	2070712319	1
2070728704	2070729471	1
2070729472	2070729727	3
2070729728	2070732799	1
2070937600	2071832063	1
2071832064	2071832575	21
2071832576	2071986175	1
2071986176	2072510463	16
2072530944	2072535039	2
2072576000	2072641535	12
2072641536	2072772607	27
2073034752	2073296895	4
2073296896	2073362431	12
2073362432	2073427967	17
2073427968	2073469015	3
2073469016	2073469023	1
2073469024	2073474815	3
2073474816	2073475071	24
2073475072	2073476095	3
2073476096	2073476351	5
2073476096	2073476351	370
2073476352	2073500671	3
2073500672	2073500739	4
2073500740	2073500740	3
2073500741	2073501695	4
2073501696	2073502207	3
2073502208	2073504511	4
2073504512	2073513983	3
2073513984	2073514239	20
2073514240	2073519103	3
2073519104	2073520127	11
2073520128	2073526783	3
2073526784	2073527039	28
2073527040	2073559039	3
2073559040	2074083327	12
2074083328	2074345471	17
2074345472	2074607615	10
2074607616	2074619647	16
2074619648	2074619903	8
2074619904	2074869759	16
2074869760	2075000831	9
2074869760	2075000831	262
2075000832	2075131903	6
2075197440	2075262975	8
2075262976	2075394047	7
2075394048	2075656191	5
2075394048	2075656191	370
2075656192	2075700735	8
2075700736	2075700991	19
2075700992	2076180479	8
2076442624	2076464383	13
2076471296	2076475391	1
2076491776	2076497919	189
2076497920	2076499967	23
2076499968	2076508159	21
2076508160	2076509183	27
2076509184	2076511999	7
2076512000	2076512511	27
2076516608	2076516863	8
2076516864	2076527359	4
2076532992	2076533247	27
2076534272	2076536319	7
2076539136	2076539391	4
2076539904	2076540159	10
2076540160	2076540671	8
2076540672	2076540927	10
2076540928	2076573695	8
2076672000	2076704767	1
2078801920	2079064063	16
2079457280	2079474175	20
2079588352	2079686655	8
2079686656	2079686911	19
2079686912	2079850495	8
2079916032	2079930367	24
2079930368	2079932415	21
2079932416	2079932671	24
2079932672	2079933439	23
2079933440	2079933695	189
2079933696	2079933951	23
2079933952	2079934463	189
2079934464	2079937791	23
2079937792	2079938047	189
2079938048	2079943423	23
2079943424	2079945727	189
2079945728	2079948799	23
2079948800	2079981567	14
2080178176	2080179455	20
2080179456	2080179711	390
2080179712	2080179967	2
2080179968	2080180479	20
2080180480	2080180735	2
2080180736	2080180991	390
2080180992	2080195583	2
2080195584	2080195839	11
2080195840	2080197631	2
2080197632	2080197887	19
2080197888	2080200447	14
2080200448	2080202751	2
2080202752	2080203007	11
2080203008	2080205823	2
2080205824	2080206079	13
2080206080	2080207103	2
2080207104	2080207359	18
2080207360	2080208895	2
2080208896	2080210175	11
2080210176	2080210687	2
2080210688	2080210943	11
2080210944	2080223487	2
2080228864	2080229119	19
2080229120	2080230143	2
2080230144	2080230399	19
2080230400	2080232447	2
2080232448	2080232703	19
2080232704	2080234751	2
2080234752	2080235007	19
2080235008	2080243711	2
2080784384	2080800767	8
2081292288	2081308671	2
2081308672	2081325055	1
2081325056	2081331199	189
2081333248	2081341439	13
2081341440	2081343487	187
2081343488	2081344255	20
2081344256	2081351679	187
2081351680	2081357823	1
2081357824	2081374207	18
2081374208	2081390591	390
2081390592	2081401087	14
2081406976	2081423359	2
2081423360	2081468415	1
2081468416	2081469695	14
2081469696	2081554431	1
2081685504	2081705983	1
2081705984	2081706239	11
2081706240	2081714175	1
